,filename,group,outliers,idf,algorithm,AMI,Sil,CH,DB,iXB,iPS,irCIP,TS
0,dataS/base/arff/base_data_16.arff,base,normal,0,dSalmon,0.947781901244822,0.530319843367451,31393.1706039916,3.761817656142,1272.45971036258,-5.91249260245865,1670.47764833571,0.710554986064027
1,dataS/base/arff/base_data_16.arff,base,normal,0,CluStream,0.54455050563141,0.241098134099865,2947.38188484129,4.00560657381294,12.8692242047639,0.492144694915752,48.4003173908924,0.360172229481592
2,dataS/base/arff/base_data_16.arff,base,normal,0,DenStream,0.970107799230844,0.834918702960196,77529.0548971227,1.37425653174395,250.024393663701,-0.0434813798163831,133.809520407922,0.740390559149113
3,dataS/base/arff/base_data_16.arff,base,normal,0,BIRCH,0.717924980756411,0.701027776512729,12419.4146684432,0.447702408519853,0.122755489853542,1.54429483066072,0.0138329140952199,0.618099055743775
4,dataS/base/arff/base_data_16.arff,base,normal,0,StreamKM,0.0867801738222833,-0.0933317859813932,196.772881208402,6.73876382353823,33.7026572816814,1.19472681093306,90.2012738150238,0.154401430417606
5,dataS/base/arff/base_data_16.arff,base,normal,0,GT,1,0.947194199503497,67240.8603232594,1.24256101407805,0.0317255832985241,0.768792313382151,11.1543379750705,0.799826444532204
6,dataS/base/arff/base_data_1.arff,base,normal,1,dSalmon,0.573789833348806,0.368545593876077,1104.79467916781,5.01709356174671,1114.5252719707,-41.0794633020555,3339.25895919237,0.489322451071326
7,dataS/base/arff/base_data_1.arff,base,normal,1,CluStream,0.187676177075697,0.10475104780309,1459.96768696948,3.41069840426559,3.9787379292224,0.810341352042687,1.21745454497777,-0.0636314283616672
8,dataS/base/arff/base_data_1.arff,base,normal,1,DenStream,0.906859271416511,0.911657983320691,50422.7383511334,0.181391128681296,0.0449738251570392,2.11587252896212,0.0692292553452988,0.680949423233754
9,dataS/base/arff/base_data_1.arff,base,normal,1,BIRCH,0.013991513814548,-0.0466044262033715,80.237229884876,12.115211112634,26.2418550877336,1.26909014654586,1.37002410995188,0.246090160473909
10,dataS/base/arff/base_data_1.arff,base,normal,1,StreamKM,0.0195501992055862,-0.0580155159941467,112.309432631272,19.3083859127649,139.905657350425,1.0708215420637,1.44764767214882,0.191648275498042
11,dataS/base/arff/base_data_1.arff,base,normal,1,GT,1,0.936211541430229,45889.2614967784,1.10697327018148,0.0597314987853531,1.66029397802393,0.213296047513631,0.855330801643084
12,dataS/base/arff/base_data_5.arff,base,normal,2,dSalmon,0.93185777177263,0.526535226297557,17131.2518909289,1.83641912156344,1032.35109995524,-2.93079581259241,172.479317647184,0.623969948299273
13,dataS/base/arff/base_data_5.arff,base,normal,2,CluStream,0.169650231326713,-0.114102341200788,295.673473614738,5.21886688544746,11.9631307866735,0.625864014896533,35.0209449603773,0.230619682063015
14,dataS/base/arff/base_data_5.arff,base,normal,2,DenStream,0.943511364586384,0.905231473151128,30927.0072519342,0.166669462743521,0.109084783698508,1.63851292017369,7.16073491093455,0.66077849252966
15,dataS/base/arff/base_data_5.arff,base,normal,2,BIRCH,0.65250325607208,0.527214009691261,5337.43785867731,0.704058665247682,0.303615609747182,0.644050084381586,0.514091714686744,0.361842636538469
16,dataS/base/arff/base_data_5.arff,base,normal,2,StreamKM,0.0312303879602863,-0.103031231706968,50.9421258243262,15.1182234559324,66.8287599778996,0.100853482788953,36.3341416624784,0.07283003584305
17,dataS/base/arff/base_data_5.arff,base,normal,2,GT,1,0.932406490478339,26824.4420765358,1.20366344433048,0.0977455608342303,1.30210540945415,10.7074420944272,0.852244064649893
18,dataS/base/arff/base_data_2.arff,base,normal,3,dSalmon,0.665345034387534,-0.0510281592287685,5546.19084193707,6.18614952777672,53.8297567188493,-9.19864113903005,0.000124055965185394,0.53317666914807
19,dataS/base/arff/base_data_2.arff,base,normal,3,CluStream,0.136601875111234,0.269097015556032,2075.57522419299,1.92603463715138,4.8059629207598,1.62372768953394,1.24399764660373E-06,0.118595015354892
20,dataS/base/arff/base_data_2.arff,base,normal,3,DenStream,0.914553662396602,0.859422143924178,79803.5483316609,0.215990324877487,0.0282324208493118,1.45463682130905,2.41031455176072E-07,0.769749260822852
21,dataS/base/arff/base_data_2.arff,base,normal,3,BIRCH,0.914593994840687,0.859441390904001,79796.7114048398,0.216316432260421,0.0282733774321962,1.45650126098494,2.41544908898055E-07,0.770618134255511
22,dataS/base/arff/base_data_2.arff,base,normal,3,StreamKM,0.0189371341553967,0.0972756297499091,236.364184393443,5.55067484426431,4.09571814024604,1.63829716859287,1.27860492331535E-06,-0.203243564234774
23,dataS/base/arff/base_data_2.arff,base,normal,3,GT,0.999999999999997,0.871711317526576,57403.0413019635,1.16699731238799,0.0412805046089445,1.18268444436888,7.25790764522706E-07,0.844730552055027
